Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2195,49,Male,Boots,29.00904144,Kentucky,M,Aubergine,Winter,4,Standard,No,10,Credit Card,Monthly
2554,34,Male,Sweater,33.89884212,Vermont,M,Black,Fall,4,Next Day Air,No,13,Credit Card,Quarterly
2851,33,Female,Sunglasses,40.17538991,Nebraska,M,Periwinkle,Summer,NA,Standard,No,1,Credit Card,Annually
1703,27,Male,Pajamas,30.81021132,Alabama,XL,Mauve,Fall,NA,Standard,No,9,Credit Card,Monthly
3842,23,Male,Socks,36.25064326,Mississippi,L,Brick red,Winter,NA,Standard,No,4,Credit Card,Quarterly
2449,22,Male,Socks,26.45749726,Tennessee,S,Brick red,Fall,NA,Standard,No,4,Credit Card,Monthly
3057,41,Male,Handbag,22.82436841,New Jersey,M,Lavender,Fall,NA,Standard,No,2,Credit Card,Quarterly
2558,,Male,Backpack,38.09893659,,L,Ruby Red,Winter,NA,Next Day Air,No,9,Credit Card,Monthly
3004,23,Male,Running Shoes,22.7811052,Oregon,M,Periwinkle,Summer,NA,Standard,No,7,Credit Card,Monthly
2712,38,Female,Handbag,34.80813863,Nebraska,L,Lemon yellow,Summer,5,Standard,No,3,Credit Card,Monthly
2232,27,Male,Sweater,25.40325126,Utah,M,Aubergine,Fall,4,Standard,No,1,Credit Card,Quarterly
3579,19,Male,Handbag,30.94027199,Georgia,L,Lemon yellow,Spring,NA,Next Day Air,No,2,Credit Card,Bi-Weekly
2227,42,Male,Boots,35.24008493,Missouri,L,Black,Fall,2,Standard,No,12,Credit Card,Quarterly
3339,18,Male,Hoodie,22.30014176,Minnesota,L,Black,Winter,NA,Standard,No,5,Credit Card,Monthly
1837,34,Male,Scarf,30.11403526,South Carolina,M,Black,Fall,5,Express,No,0,Credit Card,
3242,21,Male,Gloves,40.57035982,Connecticut,M,Burnt orange,Fall,NA,Standard,No,13,Credit Card,Annually
3545,25,Male,Gloves,32.55258465,Wisconsin,XL,Black,Winter,NA,Standard,No,0,Credit Card,
1707,35,Female,Backpack,34.30234002,North Dakota,M,Brick red,Fall,NA,Standard,No,1,Credit Card,Annually
3494,28,Female,Dress,20.74510141,New Mexico,XL,Lavender,Spring,NA,Next Day Air,No,1,Credit Card,Quarterly
3440,41,Female,Backpack,15.30009104,Idaho,M,Black,Winter,4,Standard,No,5,Credit Card,Quarterly
3651,20,Male,Handbag,21.39454403,Ohio,M,Terra cotta,Fall,4,Express,No,0,Credit Card,
2225,43,Female,Jacket,18.08689807,Nebraska,L,Burnt orange,Winter,4,Standard,No,0,Credit Card,
2128,46,Male,Dress,31.39260736,North Carolina,M,Periwinkle,Spring,NA,Standard,No,14,Credit Card,Quarterly
2201,26,Male,Boots,26.51383145,Wyoming,L,Aubergine,Fall,NA,Standard,No,4,Credit Card,Monthly
2526,37,Female,Backpack,43.68480987,Kentucky,M,Mauve,Winter,NA,Express,No,0,Credit Card,
3565,19,Male,Dress,29.56529975,,S,Muted mustard yellow,Fall,NA,Standard,No,0,Credit Card,
2807,27,Female,Socks,26.26714567,South Carolina,L,Aubergine,Winter,5,Standard,No,7,Credit Card,Quarterly
1736,41,Male,T-shirt,38.18301231,Texas,M,Fuchsia,Summer,NA,Standard,No,5,Credit Card,Monthly
1913,26,Female,Pajamas,33.58362354,Colorado,S,Aubergine,Winter,NA,Express,No,1,Credit Card,Annually
2263,38,Male,Sweater,23.03617622,,M,Muted mustard yellow,Fall,4,Express,No,0,Credit Card,
3324,36,Male,Scarf,34.54183878,North Dakota,M,Aubergine,Winter,5,Standard,No,1,Credit Card,Monthly
2494,22,Female,Leggings,35.13033678,Maine,S,Muted mustard yellow,Winter,4,Standard,No,0,Credit Card,
2024,35,Female,Sweater,25.56677472,Idaho,S,Aubergine,Fall,NA,Standard,No,20,Credit Card,Monthly
3201,40,Male,Sunglasses,28.83823344,Missouri,L,Terra cotta,Fall,NA,Standard,No,1,Credit Card,Quarterly
2290,,Female,Running Shoes,15.43205129,Nevada,M,Pale peach,Spring,4,Express,No,3,Credit Card,Quarterly
2450,29,Male,Belt,39.17915415,Alabama,S,Brown,Fall,4,Express,No,2,Credit Card,Monthly
2850,33,Female,Socks,28.25452457,New Hampshire,M,Mauve,Fall,2,Standard,No,2,Credit Card,Monthly
2129,29,Female,Socks,26.49237917,New Mexico,L,Muted mustard yellow,Fall,NA,Standard,No,3,Credit Card,Annually
2993,31,Male,T-shirt,33.83093549,North Dakota,M,Periwinkle,Spring,4,Standard,No,5,Credit Card,Quarterly
2970,31,Male,Dress,30.96271235,Vermont,S,Baby blue,Summer,NA,Standard,No,7,Credit Card,Quarterly
2436,46,Female,Sunglasses,38.03290904,,S,Fuchsia,Spring,NA,Next Day Air,No,1,Credit Card,Bi-Weekly
1774,33,Female,Running Shoes,32.80341948,West Virginia,M,Baby blue,Summer,NA,Next Day Air,No,13,Credit Card,Monthly
2410,22,Female,Scarf,24.15737505,Washington,L,Brick red,Fall,NA,Standard,No,7,Credit Card,Monthly
2906,38,Male,Scarf,36.5011074,New York,L,Mauve,Fall,NA,Standard,No,20,Credit Card,Quarterly
2637,20,Male,Backpack,27.69461465,Utah,S,Mauve,Winter,NA,Standard,No,1,Credit Card,Annually
3495,42,Female,Boots,39.371367,,M,Black,Winter,NA,Standard,No,4,Credit Card,Quarterly
2909,41,Female,T-shirt,40.18483162,Texas,M,Periwinkle,Summer,NA,Standard,No,0,Credit Card,
3801,52,Male,Handbag,18.64138089,,M,Baby blue,Summer,NA,Next Day Air,No,4,Credit Card,Quarterly
2138,,Female,Boots,31.15017304,Indiana,XL,Terra cotta,Winter,NA,Standard,No,2,Credit Card,Weekly
2736,47,Female,Scarf,36.41747044,California,M,Terra cotta,Winter,4,Standard,No,3,Credit Card,Quarterly
2868,34,Male,Leggings,29.83808501,Colorado,L,Black,Winter,NA,Standard,No,20,Credit Card,Quarterly
3374,33,Male,Running Shoes,38.88536422,Minnesota,M,Lemon yellow,Spring,NA,Standard,No,0,Credit Card,
2866,24,Female,Leggings,22.9686263,California,M,Mauve,Winter,NA,Standard,No,7,Credit Card,Monthly
2668,35,Female,Running Shoes,31.17446357,Maryland,M,Brown,Fall,NA,Next Day Air,No,4,Credit Card,Monthly
1824,,Male,T-shirt,35.95401002,Louisiana,L,Burnt orange,Summer,NA,Standard,No,3,Credit Card,Quarterly
3480,34,Female,Pajamas,22.36094545,New York,S,Black,Fall,4,Standard,No,7,Credit Card,Quarterly
2404,27,Female,Leggings,22.68741001,,M,Terra cotta,Winter,5,Next Day Air,No,16,Credit Card,Quarterly
3048,34,Male,Running Shoes,24.23511542,Vermont,M,Baby blue,Summer,NA,Standard,No,0,Credit Card,
1782,57,Female,Backpack,38.11306304,Iowa,M,Brick red,Fall,5,Standard,No,20,Credit Card,Quarterly
3015,26,Female,Jacket,22.42975567,Utah,M,Aubergine,Winter,NA,Standard,No,3,Credit Card,Quarterly
2963,40,Male,Sweater,32.90314449,California,L,Mauve,Winter,4,Standard,No,19,Credit Card,Quarterly
3871,31,Male,Hoodie,32.67911488,Ohio,L,Terra cotta,Fall,NA,Standard,No,7,Credit Card,Annually
2390,60,Female,Sunglasses,19.66979622,Kansas,M,Periwinkle,Summer,NA,Next Day Air,No,0,Credit Card,
2636,43,Male,Sunglasses,20.66258196,Colorado,XL,Ruby Red,Spring,NA,Express,No,0,Credit Card,
3540,45,Male,Scarf,36.84870895,,S,Aubergine,Winter,2,Standard,No,1,Credit Card,Quarterly
2235,30,Female,Jacket,22.68098666,New Hampshire,S,White,Winter,NA,Standard,No,2,Credit Card,Monthly
2223,42,Female,Scarf,33.04640209,Georgia,M,Terra cotta,Winter,NA,Express,No,2,Credit Card,Annually
1948,33,Male,Running Shoes,39.93827561,New York,M,Turquoise,Spring,2,Standard,No,9,Credit Card,Quarterly
3649,37,Male,Leggings,29.51596278,New York,M,Mauve,Winter,NA,Standard,No,4,Credit Card,Annually
3191,26,Male,Dress,30.95711408,California,S,Baby blue,Summer,4,Standard,No,7,Credit Card,Annually
2328,36,Male,Sweater,32.31441804,Alabama,M,Brown,Fall,1,Standard,No,7,Credit Card,Monthly
1949,29,Female,Boots,34.02804331,Connecticut,L,Lavender,Fall,4,Standard,No,4,Credit Card,Monthly
1762,49,Female,Backpack,26.96772633,Hawaii,S,Brown,Fall,5,Standard,No,0,Credit Card,
2939,29,Male,Jacket,34.3670847,Maine,M,Brown,Winter,5,Standard,No,3,Credit Card,Quarterly
1723,18,Male,Dress,23.57707576,Massachusetts,L,White,Summer,NA,Standard,No,1,Credit Card,Quarterly
3005,,Female,Running Shoes,29.23037234,Arizona,M,Periwinkle,Summer,NA,Express,No,1,Credit Card,Annually
3596,39,Female,Shorts,33.42697518,South Dakota,M,White,Summer,NA,Express,No,2,Credit Card,Quarterly
1918,33,Female,T-shirt,25.4195233,Hawaii,L,Lavender,Summer,NA,Express,No,18,Credit Card,Quarterly
2150,22,Male,Running Shoes,27.01451871,Hawaii,L,Pale peach,Spring,NA,Standard,No,20,Credit Card,Monthly
3586,23,Female,Jacket,18.06824935,New York,XL,Brown,Winter,5,Express,No,6,Credit Card,Quarterly
2607,36,Male,Leggings,23.04460836,Nevada,L,Aubergine,Winter,NA,Standard,No,4,Credit Card,Quarterly
2016,,Female,Hoodie,17.70466105,Virginia,S,Terra cotta,Winter,NA,Standard,No,0,Credit Card,
3260,33,Female,T-shirt,25.03535844,Oklahoma,XL,Lavender,Summer,NA,Standard,No,1,Credit Card,Quarterly
2435,27,Male,Sunglasses,34.98404798,,M,Burnt orange,Fall,NA,Standard,No,0,Credit Card,
2209,27,Male,Backpack,40.6174697,Colorado,XL,Pale peach,Fall,NA,Standard,No,0,Credit Card,
2538,,Male,T-shirt,33.19158198,Maine,M,Pale peach,Summer,5,Standard,No,16,Credit Card,Quarterly
3467,54,Female,Pajamas,26.17945433,Maryland,S,Brown,Fall,NA,Standard,No,0,Credit Card,
3243,37,Female,Dress,26.7775329,Oregon,S,Lemon yellow,Spring,4,Standard,No,1,Credit Card,Annually
2047,28,Male,Scarf,17.93021292,Oklahoma,M,Ruby Red,Winter,4,Standard,No,13,Credit Card,Bi-Weekly
2629,29,Male,Handbag,26.82352876,Wyoming,M,Periwinkle,Summer,NA,Standard,No,3,Credit Card,Quarterly
3683,33,Male,Boots,29.25904579,Wyoming,M,Burnt orange,Winter,NA,Standard,No,9,Credit Card,Annually
3256,38,Male,Socks,19.74031809,New Jersey,M,Aubergine,Winter,NA,Standard,No,7,Credit Card,Monthly
3665,49,Female,Backpack,28.492119,Missouri,M,Ruby Red,Winter,NA,Standard,No,0,Credit Card,
2113,25,Female,Scarf,23.77232617,Tennessee,M,Muted mustard yellow,Winter,NA,Standard,No,4,Credit Card,Quarterly
3238,41,Female,Gloves,17.89632721,Vermont,M,Mauve,Winter,NA,Standard,No,2,Credit Card,Quarterly
3730,40,Female,Dress,15.99639078,Rhode Island,M,Turquoise,Spring,NA,Standard,No,5,Credit Card,Monthly
3652,37,Non-binary,Running Shoes,36.87675134,Arizona,M,Lavender,Summer,NA,Standard,No,6,Credit Card,Quarterly
2268,30,Female,Boots,32.26336016,Kentucky,S,Burnt orange,Fall,NA,Standard,No,1,Credit Card,Quarterly
2761,22,Female,Running Shoes,33.76494344,Alaska,S,Ruby Red,Fall,NA,Standard,No,7,Credit Card,Quarterly
2791,19,Male,Jacket,32.07145686,Maine,M,Terra cotta,Fall,NA,Standard,No,0,Credit Card,
3702,48,Male,Pajamas,35.39363899,New Mexico,M,Burnt orange,Fall,5,Standard,No,4,Credit Card,Annually
3825,22,Female,Boots,28.6090338,Georgia,M,Brick red,Winter,5,Express,No,9,Credit Card,Monthly
3722,47,Male,Hoodie,27.55996243,Connecticut,L,Brown,Fall,4,Standard,No,20,Credit Card,Monthly
3728,,Male,Shorts,31.88593559,Maine,M,Baby blue,Summer,4,Standard,No,10,Credit Card,Annually
2513,20,Male,Sunglasses,22.68404604,North Dakota,M,Lemon yellow,Summer,NA,Standard,No,8,Credit Card,Quarterly
2673,39,Male,Backpack,23.12939144,West Virginia,M,Ruby Red,Fall,NA,Standard,No,1,Credit Card,Quarterly
2509,42,Female,Running Shoes,32.77138238,California,XL,Black,Summer,NA,Standard,No,9,Credit Card,Monthly
2670,,Female,Scarf,24.12481116,Illinois,L,Brown,Winter,NA,Standard,No,1,Credit Card,Quarterly
2197,33,Male,Dress,28.63228689,Vermont,M,Fuchsia,Summer,NA,Standard,No,0,Credit Card,
2262,25,Male,Shorts,26.06073337,South Carolina,L,White,Spring,NA,Standard,No,0,Credit Card,
3827,31,Female,Running Shoes,22.51724921,Montana,M,Turquoise,Summer,5,Standard,No,1,Credit Card,Quarterly
2898,41,Male,Handbag,33.80793599,Montana,L,Turquoise,Spring,5,Standard,No,2,Credit Card,Quarterly
2577,19,Male,Socks,27.86432243,New Hampshire,M,Brown,Winter,NA,Standard,No,9,Credit Card,Quarterly
2804,42,Male,Gloves,36.38697153,Idaho,M,Ruby Red,Fall,NA,Standard,No,7,Credit Card,Bi-Weekly
1700,48,Male,Gloves,37.28531448,North Dakota,L,Aubergine,Winter,NA,Standard,No,3,Credit Card,Monthly
3568,49,Male,Sweater,45.1130663,New Mexico,S,Burnt orange,Winter,NA,Standard,No,3,Credit Card,Quarterly
3813,42,Male,T-shirt,28.57439304,Michigan,M,Fuchsia,Spring,NA,Standard,No,3,Credit Card,Annually
2862,33,Female,Dress,31.27611128,Maryland,M,Burnt orange,Fall,4,Next Day Air,No,8,Credit Card,Quarterly
2355,33,Male,Scarf,21.97481848,Wisconsin,M,Brown,Winter,4,Next Day Air,No,6,Credit Card,Monthly
3866,29,Female,Handbag,30.39345811,Nebraska,M,Brown,Fall,NA,Standard,No,2,Credit Card,Annually
3202,29,Male,Dress,37.53194545,Vermont,S,Turquoise,Summer,NA,Standard,No,5,Credit Card,Quarterly
3315,40,Female,Backpack,25.64713344,Kansas,M,Brick red,Fall,NA,Standard,No,14,Credit Card,Quarterly
3418,38,Female,Sweater,33.88122969,Massachusetts,M,Mauve,Winter,NA,Standard,No,8,Credit Card,Monthly
2709,36,Female,Boots,23.77031351,Alabama,M,Muted mustard yellow,Winter,NA,Standard,No,2,Credit Card,Quarterly
3433,36,Female,Jacket,31.08680193,Connecticut,M,Mauve,Fall,4,Standard,No,9,Credit Card,Monthly
3055,25,Female,Dress,31.50703276,New Hampshire,S,Brick red,Spring,NA,Standard,No,2,Credit Card,Quarterly
2256,45,Male,Gloves,30.3089058,Michigan,L,Brown,Fall,NA,Standard,No,5,Credit Card,Quarterly
3859,34,Female,Socks,29.71195612,Missouri,M,Aubergine,Winter,4,Standard,No,0,Credit Card,
3853,35,Male,Sweater,31.92076666,Mississippi,M,Aubergine,Fall,NA,Standard,No,2,Credit Card,Quarterly
1890,33,Female,Handbag,36.26869614,North Carolina,L,Baby blue,Summer,NA,Express,No,0,Credit Card,
2457,35,Female,Dress,32.36008021,Nebraska,M,Turquoise,Summer,4,Standard,No,9,Credit Card,Monthly
3384,25,Male,Jacket,28.87176208,Delaware,M,Mauve,Fall,NA,Next Day Air,No,5,Credit Card,Bi-Weekly
3264,29,Male,Pajamas,33.97911869,Vermont,S,Aubergine,Fall,NA,Express,No,10,Credit Card,Annually
3675,18,Female,Running Shoes,21.88318385,Washington,M,Pale peach,Summer,NA,Standard,No,0,Credit Card,
3393,26,Female,Handbag,36.53508114,,XL,Turquoise,Summer,4,Standard,No,20,Credit Card,Quarterly
2508,,Male,Hoodie,29.76258628,Louisiana,M,Muted mustard yellow,Winter,NA,Standard,No,0,Credit Card,
3519,26,Male,Socks,19.57643617,Colorado,M,Burnt orange,Winter,NA,Express,No,10,Credit Card,Quarterly
3856,36,Female,Pajamas,30.42021239,Illinois,XL,Periwinkle,Fall,NA,Standard,No,17,Credit Card,Quarterly
3785,41,Male,Socks,31.38061798,,M,Ruby Red,Winter,NA,Standard,No,0,Credit Card,
2393,36,Female,Shorts,33.81249969,Missouri,L,Lemon yellow,Summer,5,Standard,No,9,Credit Card,Monthly
3636,33,Male,Running Shoes,34.46695792,Colorado,L,Baby blue,Spring,5,Standard,No,14,Credit Card,Monthly
2444,31,Male,Shorts,30.3690801,South Dakota,M,Lavender,Spring,NA,Standard,No,4,Credit Card,Bi-Weekly
3470,32,Female,Shorts,25.40169951,,L,Baby blue,Spring,NA,Standard,No,1,Credit Card,Monthly
2171,35,Female,Sweater,33.23574936,South Carolina,M,Muted mustard yellow,Winter,4,Standard,No,12,Credit Card,Bi-Weekly
3369,33,Female,Running Shoes,25.63897831,Nebraska,M,Pale peach,Summer,4,Standard,No,14,Credit Card,Quarterly
2930,,Female,Running Shoes,25.68778093,Maine,XL,Mauve,Summer,NA,Standard,No,0,Credit Card,
3820,36,Male,Jacket,30.79349778,Arkansas,S,Terra cotta,Fall,NA,Standard,No,12,Credit Card,Quarterly
1903,25,Female,Running Shoes,30.40401551,New Mexico,S,White,Summer,NA,Standard,No,4,Credit Card,Quarterly
2959,32,Male,Handbag,27.08956004,Ohio,M,Turquoise,Summer,NA,Standard,No,1,Credit Card,Quarterly
3684,47,Female,Socks,32.18084272,Mississippi,M,Ruby Red,Winter,NA,Standard,No,14,Credit Card,Quarterly
2282,21,Male,Pajamas,40.17496461,Kansas,XL,Brown,Winter,NA,Standard,No,0,Credit Card,
2432,26,Male,Shorts,25.67497943,Alabama,S,Lavender,Summer,NA,Express,No,8,Credit Card,Monthly
2977,55,Female,Scarf,33.02803215,Nebraska,M,Aubergine,Fall,NA,Standard,No,1,Credit Card,Monthly
3699,66,Male,Sunglasses,23.32049825,California,XL,Ruby Red,Fall,NA,Standard,No,0,Bank Transfer,
3836,19,Female,Sunglasses,32.49123356,Pennsylvania,L,Burnt orange,Fall,4,Standard,No,1,Credit Card,Bi-Weekly
3037,34,Female,Running Shoes,35.5557252,,S,Periwinkle,Summer,NA,Standard,No,4,Credit Card,Monthly
2999,46,Male,Sweater,24.15592619,Alaska,M,Black,Winter,2,Express,No,7,Credit Card,Monthly
3520,34,Male,Pajamas,21.24443023,Wisconsin,M,Burnt orange,Fall,NA,Standard,No,8,Credit Card,Monthly
1886,34,Female,Backpack,26.29548069,Nevada,S,Lavender,Winter,NA,Standard,No,8,Credit Card,Quarterly
2777,40,Male,Sunglasses,34.03838853,Wyoming,L,Terra cotta,Fall,NA,Standard,No,0,Credit Card,
2427,55,Male,T-shirt,32.79485178,,M,Aubergine,Fall,4,Standard,No,10,Credit Card,Quarterly
2841,20,Male,Jacket,33.47400784,West Virginia,L,Terra cotta,Winter,4,Standard,No,2,Credit Card,Annually
3768,23,Female,Pajamas,24.58093049,New York,XL,Ruby Red,Winter,NA,Standard,No,5,Credit Card,Bi-Weekly
2604,33,Male,Leggings,34.56717285,Washington,M,Brick red,Fall,NA,Standard,No,1,Credit Card,Monthly
2908,30,Female,T-shirt,33.78611653,Maryland,XL,Pale peach,Summer,NA,Standard,No,1,Credit Card,Quarterly
3142,34,Male,Sunglasses,33.05534823,Mississippi,S,Black,Fall,5,Standard,No,18,Credit Card,Monthly
1930,33,Female,Leggings,36.23326502,Hawaii,L,Burnt orange,Winter,5,Standard,No,20,Credit Card,Annually
2308,53,Female,Leggings,35.63377857,Missouri,L,Aubergine,Winter,NA,Standard,No,20,Credit Card,Bi-Weekly
2944,26,Female,Sweater,33.1888078,Virginia,M,Ruby Red,Winter,5,Express,No,6,Credit Card,Monthly
2701,20,Male,Handbag,34.52401652,California,XL,Mauve,Fall,NA,Standard,No,1,Credit Card,Monthly
1876,22,Female,Socks,24.34705526,Tennessee,M,Ruby Red,Fall,5,Standard,No,8,Credit Card,Bi-Weekly
3449,34,Male,Dress,28.69199177,Kentucky,S,Periwinkle,Summer,NA,Standard,No,1,Credit Card,Monthly
1898,23,Male,Pajamas,20.48562267,Alaska,L,Mauve,Winter,5,Standard,No,0,Credit Card,
2315,18,Male,Leggings,32.45771548,Virginia,XL,Muted mustard yellow,Fall,NA,Express,No,3,Credit Card,Quarterly
1778,18,Female,Sunglasses,26.93214391,,L,Lavender,Summer,NA,Standard,No,6,Credit Card,Monthly
3492,32,Female,Sunglasses,21.3434303,Maine,M,Fuchsia,Summer,NA,Standard,No,0,Credit Card,
2950,24,Female,T-shirt,36.19250765,Iowa,M,Lavender,Spring,2,Next Day Air,No,2,Credit Card,Annually
3452,,Female,Backpack,39.30366594,Nevada,XL,Terra cotta,Winter,2,Standard,No,12,Credit Card,Annually
3709,24,Female,Scarf,40.25205322,South Carolina,M,Aubergine,Winter,NA,Standard,No,10,Credit Card,Annually
2311,22,Male,Sunglasses,36.26830107,Virginia,M,Periwinkle,Spring,1,Standard,No,7,Credit Card,Monthly
2394,,Female,Boots,25.24902209,Louisiana,M,Brick red,Winter,4,Standard,No,1,Credit Card,Quarterly
2738,38,Male,Gloves,20.51197884,North Carolina,S,Aubergine,Fall,NA,Standard,No,5,Credit Card,Quarterly
2099,22,Male,Shorts,34.12132369,Louisiana,M,Lavender,Summer,NA,Standard,No,20,Credit Card,Annually
2549,58,Male,Sweater,39.26153855,Texas,L,Muted mustard yellow,Fall,NA,Standard,No,9,Credit Card,Quarterly
3119,32,Male,Running Shoes,24.49607587,Virginia,L,Brick red,Fall,NA,Standard,No,0,Credit Card,
2628,,Male,Handbag,38.98191215,Missouri,L,White,Summer,NA,Standard,No,1,Credit Card,Monthly
1705,29,Female,Pajamas,35.10988023,Idaho,M,Ruby Red,Fall,2,Standard,No,6,Credit Card,Annually
1966,48,Male,Leggings,29.20038624,,M,Muted mustard yellow,Fall,NA,Next Day Air,No,0,Credit Card,
2448,19,Male,Backpack,32.30116839,,L,Muted mustard yellow,Fall,NA,Standard,No,0,Credit Card,
3320,36,Male,Running Shoes,25.412532,North Dakota,M,Lemon yellow,Spring,NA,Express,No,17,Credit Card,Quarterly
3571,,Male,Sweater,37.13018248,Louisiana,XL,Lavender,Winter,NA,Standard,No,4,Credit Card,Quarterly
2925,25,Male,Handbag,36.31385588,Rhode Island,L,Baby blue,Summer,4,Standard,No,12,Credit Card,Quarterly
3047,23,Female,Sunglasses,22.02795401,Pennsylvania,M,Lavender,Summer,NA,Standard,No,2,Credit Card,Bi-Weekly
2151,43,Female,Shorts,24.40218223,Illinois,M,Muted mustard yellow,Summer,4,Standard,No,9,Credit Card,Quarterly
1845,48,Female,Socks,34.80329478,South Dakota,M,Muted mustard yellow,Fall,NA,Next Day Air,No,1,Credit Card,Quarterly
3735,49,Male,Sunglasses,25.39126019,California,M,Baby blue,Spring,4,Express,No,5,Credit Card,Annually
1777,26,Female,Shorts,29.51517002,Arizona,L,Fuchsia,Summer,NA,Standard,No,4,Credit Card,Annually
3612,43,Non-binary,Hoodie,27.0708158,Washington,M,Terra cotta,Winter,5,Standard,No,20,Credit Card,Quarterly
2089,28,Male,Scarf,33.35250487,California,L,Brown,Fall,NA,Standard,No,1,Credit Card,Annually
3498,37,Female,Scarf,22.57343549,Colorado,M,Burnt orange,Winter,4,Standard,No,0,Credit Card,
3270,35,Female,T-shirt,33.26376235,Ohio,M,White,Summer,4,Standard,No,5,Credit Card,Bi-Weekly
2121,32,Female,Running Shoes,28.83749022,Missouri,S,Baby blue,Summer,NA,Standard,No,1,Credit Card,Bi-Weekly
3662,41,Female,Shorts,25.29858685,Kansas,S,Fuchsia,Summer,4,Standard,No,12,Credit Card,Annually
2438,,Female,Leggings,30.26334283,Wyoming,XL,Brown,Winter,NA,Standard,No,7,Credit Card,Annually
3091,47,Female,T-shirt,32.10616348,Texas,M,White,Spring,NA,Standard,No,4,Credit Card,Monthly
3639,,Male,Dress,24.23667586,Kansas,M,Black,Fall,5,Store Pickup,No,17,Credit Card,Monthly
2723,48,Female,Sweater,26.28762678,Maine,M,Black,Winter,2,Express,No,1,Credit Card,Bi-Weekly
2680,23,Female,Pajamas,45.38086719,Montana,S,Brick red,Winter,2,Next Day Air,No,10,Credit Card,Monthly
3359,20,Male,Sweater,29.00026293,Tennessee,M,Muted mustard yellow,Winter,5,Express,No,0,Credit Card,
2086,44,Female,Gloves,34.68472652,New York,M,Black,Winter,NA,Standard,No,7,Credit Card,Annually
2100,40,Female,Jacket,32.30336345,Oklahoma,L,Lemon yellow,Winter,NA,Standard,No,0,Credit Card,
1977,32,Female,Hoodie,31.1013558,Wyoming,M,Muted mustard yellow,Fall,NA,Standard,No,3,Credit Card,Bi-Weekly
2718,52,Female,Shorts,38.07059939,Nebraska,XL,Baby blue,Summer,4,Standard,No,11,Credit Card,Quarterly
2601,18,Female,Gloves,28.72443229,New York,M,Black,Winter,NA,Standard,No,3,Credit Card,Annually
3018,19,Female,Sweater,34.93686887,Wisconsin,S,Ruby Red,Winter,4,Standard,No,2,Credit Card,Quarterly
2287,32,Male,Sweater,19.53117564,South Dakota,L,Periwinkle,Winter,NA,Standard,No,16,Credit Card,Monthly
2405,,Male,T-shirt,25.69633722,West Virginia,L,Pale peach,Spring,NA,Standard,No,4,Credit Card,Quarterly
2067,41,Male,T-shirt,45.09853399,Illinois,M,Turquoise,Spring,NA,Standard,No,3,Credit Card,Quarterly
